,run_id,model,target_col,window,param_grid,horizon,use_regressors,regressor_cols,backtest,start_date,end_date,best_params,forecast_json,error,MAE,MAPE,RMSE,R2,Bias
79,prophet_Consumption_6_20250708143202,prophet,Consumption,,"{'changepoint_prior_scale': [0.01, 0.1, 1], 'seasonality_prior_scale': [5, 10, 15, 20], 'fourier_order': [5, 10]}",6,True,"['Oil Price Lag3', 'Sales']",True,1/1/2022 0:00,7/1/2024 0:00,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 5.0, 'fourier_order': 10.0}","[{'Month': Timestamp('2024-02-01 00:00:00'), 'forecast': 1759600.7304650461, 'Consumption': 3156179.0}, {'Month': Timestamp('2024-03-01 00:00:00'), 'forecast': 7267132.016539929, 'Consumption': 4484904.0}, {'Month': Timestamp('2024-04-01 00:00:00'), 'forecast': 333235.4489010908, 'Consumption': 3910669.0}, {'Month': Timestamp('2024-05-01 00:00:00'), 'forecast': 5856523.24435322, 'Consumption': 5536059.0}, {'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 17349616.541751396, 'Consumption': 3396758.0}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': -3591320.3861366147, 'Consumption': 5160029.0}]",,5130152.002,130.7%,6998337.056,-63.25413236,555031.5993
80,prophet_Consumption_6_20250708143335,prophet,Consumption,,"{'changepoint_prior_scale': [0.01, 0.1, 1], 'seasonality_prior_scale': [5, 10, 15, 20], 'fourier_order': [5, 10]}",6,True,['Oil Price Lag3'],True,1/1/2022 0:00,7/1/2024 0:00,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 15.0, 'fourier_order': 10.0}","[{'Month': Timestamp('2024-02-01 00:00:00'), 'forecast': 5082771.200446797, 'Consumption': 3156179.0}, {'Month': Timestamp('2024-03-01 00:00:00'), 'forecast': 4397178.118057631, 'Consumption': 4484904.0}, {'Month': Timestamp('2024-04-01 00:00:00'), 'forecast': 6142198.393763471, 'Consumption': 3910669.0}, {'Month': Timestamp('2024-05-01 00:00:00'), 'forecast': 10131617.958551047, 'Consumption': 5536059.0}, {'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 2726782.111070345, 'Consumption': 3396758.0}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 2056304.272439903, 'Consumption': 5160029.0}]",,2102517.842,47.2%,2578769.532,-7.724416969,815375.6757
81,prophet_Consumption_6_20250708143427,prophet,Consumption,,"{'changepoint_prior_scale': [0.01, 0.1, 1], 'seasonality_prior_scale': [5, 10, 15, 20], 'fourier_order': [5, 10]}",6,True,['Sales'],True,1/1/2022 0:00,7/1/2024 0:00,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 5.0, 'fourier_order': 5.0}","[{'Month': Timestamp('2024-02-01 00:00:00'), 'forecast': 3568607.3859444186, 'Consumption': 3156179.0}, {'Month': Timestamp('2024-03-01 00:00:00'), 'forecast': 4041262.376973345, 'Consumption': 4484904.0}, {'Month': Timestamp('2024-04-01 00:00:00'), 'forecast': 3929997.448585065, 'Consumption': 3910669.0}, {'Month': Timestamp('2024-05-01 00:00:00'), 'forecast': 3298376.4630115647, 'Consumption': 5536059.0}, {'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 6030813.895874656, 'Consumption': 3396758.0}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 5718484.4857458575, 'Consumption': 5160029.0}]",,1050932.063,25.4%,1450553.617,-1.760443902,157157.3427
82,prophet_Consumption_6_20250708143549,prophet,Consumption,,"{'changepoint_prior_scale': [0.01, 0.1, 1], 'seasonality_prior_scale': [5, 10, 15, 20], 'fourier_order': [5, 10]}",6,False,,True,1/1/2022 0:00,7/1/2024 0:00,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 20.0, 'fourier_order': 5.0}","[{'Month': Timestamp('2024-02-01 00:00:00'), 'forecast': 3102517.905646542, 'Consumption': 3156179}, {'Month': Timestamp('2024-03-01 00:00:00'), 'forecast': 2949659.8599163964, 'Consumption': 4484904}, {'Month': Timestamp('2024-04-01 00:00:00'), 'forecast': 3778751.1340130176, 'Consumption': 3910669}, {'Month': Timestamp('2024-05-01 00:00:00'), 'forecast': 3342553.6240284774, 'Consumption': 5536059}, {'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 4243824.790868288, 'Consumption': 3396758}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 5019594.856410041, 'Consumption': 5160029}]",,816971.5685,17.8%,1149345.186,-0.733054878,-534615.9715
83,prophet_Consumption_6_20250708143700,prophet,Consumption,,"{'changepoint_prior_scale': [0.01, 0.1, 1], 'seasonality_prior_scale': [5, 10, 15, 20], 'fourier_order': [5, 10]}",6,False,,True,1/1/2022 0:00,7/1/2024 0:00,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 20.0, 'fourier_order': 5.0}","[{'Month': Timestamp('2024-02-01 00:00:00'), 'forecast': 3102517.905646542, 'Consumption': 3156179}, {'Month': Timestamp('2024-03-01 00:00:00'), 'forecast': 2949659.8599163964, 'Consumption': 4484904}, {'Month': Timestamp('2024-04-01 00:00:00'), 'forecast': 3778751.1340130176, 'Consumption': 3910669}, {'Month': Timestamp('2024-05-01 00:00:00'), 'forecast': 3342553.6240284774, 'Consumption': 5536059}, {'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 4243824.790868288, 'Consumption': 3396758}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 5019594.856410041, 'Consumption': 5160029}]",,816971.5685,17.8%,1149345.186,-0.733054878,-534615.9715
84,ma_Sales_2_20250708143812,ma,Sales,4,,2,False,,True,1/1/2022 0:00,1/1/2025 0:00,,"[{'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 3382502.25, 'Sales': 4162649}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 3382502.25, 'Sales': 1584992}]",,1288828.5,66.1%,1385581.475,-0.155776539,508681.75
85,ma_Sales_2_20250708143812,ma,Sales,6,,2,False,,True,1/1/2022 0:00,1/1/2025 0:00,,"[{'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 3345960.3333333335, 'Sales': 4162649}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 3345960.3333333335, 'Sales': 1584992}]",,1288828.5,65.4%,1372586.946,-0.134199539,472139.8333
86,ma_Sales_2_20250708143812,ma,Sales,8,,2,False,,True,1/1/2022 0:00,1/1/2025 0:00,,"[{'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 3525158.875, 'Sales': 4162649}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 3525158.875, 'Sales': 1584992}]",,1288828.5,68.9%,1444063.912,-0.255401281,651338.375
87,ma_Sales_2_20250708143812,ma,Sales,10,,2,False,,True,1/1/2022 0:00,1/1/2025 0:00,,"[{'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 3471151.6, 'Sales': 4162649}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 3471151.6, 'Sales': 1584992}]",,1288828.5,67.8%,1420522.209,-0.214802826,597331.1
88,ma_Sales_4_20250708143812,ma,Sales,4,,4,False,,True,1/1/2022 0:00,1/1/2025 0:00,,"[{'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 3556038.75, 'Sales': 2944637}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 3556038.75, 'Sales': 2906970}, {'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 3556038.75, 'Sales': 4162649}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 3556038.75, 'Sales': 1584992}]",,959531.875,45.5%,1123399.264,-0.517966689,656226.75
89,ma_Sales_4_20250708143812,ma,Sales,6,,4,False,,True,1/1/2022 0:00,1/1/2025 0:00,,"[{'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 3724944.0, 'Sales': 2944637}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 3724944.0, 'Sales': 2906970}, {'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 3724944.0, 'Sales': 4162649}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 3724944.0, 'Sales': 1584992}]",,1043984.5,50.0%,1229729.717,-0.818918781,825132
90,ma_Sales_4_20250708143812,ma,Sales,8,,4,False,,True,1/1/2022 0:00,1/1/2025 0:00,,"[{'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 3607488.625, 'Sales': 2944637}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 3607488.625, 'Sales': 2906970}, {'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 3607488.625, 'Sales': 4162649}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 3607488.625, 'Sales': 1584992}]",,985256.8125,46.9%,1154209.065,-0.602370469,707676.625
91,ma_Sales_4_20250708143812,ma,Sales,10,,4,False,,True,1/1/2022 0:00,1/1/2025 0:00,,"[{'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 3589581.3, 'Sales': 2944637}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 3589581.3, 'Sales': 2906970}, {'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 3589581.3, 'Sales': 4162649}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 3589581.3, 'Sales': 1584992}]",,976303.15,46.4%,1143317.124,-0.57227094,689769.3
92,ma_Sales_6_20250708143812,ma,Sales,4,,6,False,,True,1/1/2022 0:00,1/1/2025 0:00,,"[{'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 3667815.5, 'Sales': 3129936}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 3667815.5, 'Sales': 4548466}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 3667815.5, 'Sales': 2944637}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 3667815.5, 'Sales': 2906970}, {'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 3667815.5, 'Sales': 4162649}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 3667815.5, 'Sales': 1584992}]",,913368.5,38.4%,1060640.263,-0.225380702,454873.8333
93,ma_Sales_6_20250708143812,ma,Sales,6,,6,False,,True,1/1/2022 0:00,1/1/2025 0:00,,"[{'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 3530251.1666666665, 'Sales': 3129936}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 3530251.1666666665, 'Sales': 4548466}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 3530251.1666666665, 'Sales': 2944637}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 3530251.1666666665, 'Sales': 2906970}, {'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 3530251.1666666665, 'Sales': 4162649}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 3530251.1666666665, 'Sales': 1584992}]",,867513.7222,35.7%,1009322.982,-0.109673314,317309.5
94,ma_Sales_6_20250708143812,ma,Sales,8,,6,False,,True,1/1/2022 0:00,1/1/2025 0:00,,"[{'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 3527176.375, 'Sales': 3129936}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 3527176.375, 'Sales': 4548466}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 3527176.375, 'Sales': 2944637}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 3527176.375, 'Sales': 2906970}, {'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 3527176.375, 'Sales': 4162649}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 3527176.375, 'Sales': 1584992}]",,866488.7917,35.7%,1008360.558,-0.1075581,314234.7083
95,ma_Sales_6_20250708143812,ma,Sales,10,,6,False,,True,1/1/2022 0:00,1/1/2025 0:00,,"[{'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 3443809.4, 'Sales': 3129936}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 3443809.4, 'Sales': 4548466}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 3443809.4, 'Sales': 2944637}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 3443809.4, 'Sales': 2906970}, {'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 3443809.4, 'Sales': 4162649}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 3443809.4, 'Sales': 1584992}]",,838699.8,34.0%,985569.6186,-0.058057896,230867.7333
96,ma_Sales_2_20250708143812,ma,Sales,4,,2,False,,True,1/1/2022 0:00,11/1/2024 0:00,,"[{'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 3556038.75, 'Sales': 2944637}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 3556038.75, 'Sales': 2906970}]",,630235.25,21.5%,630516.5906,-1119.807335,630235.25
97,ma_Sales_2_20250708143812,ma,Sales,6,,2,False,,True,1/1/2022 0:00,11/1/2024 0:00,,"[{'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 3724944.0, 'Sales': 2944637}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 3724944.0, 'Sales': 2906970}]",,799140.5,27.3%,799362.3956,-1800.463035,799140.5
98,ma_Sales_2_20250708143812,ma,Sales,8,,2,False,,True,1/1/2022 0:00,11/1/2024 0:00,,"[{'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 3607488.625, 'Sales': 2944637}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 3607488.625, 'Sales': 2906970}]",,681685.125,23.3%,681945.24,-1310.103365,681685.125
99,ma_Sales_2_20250708143812,ma,Sales,10,,2,False,,True,1/1/2022 0:00,11/1/2024 0:00,,"[{'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 3589581.3, 'Sales': 2944637}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 3589581.3, 'Sales': 2906970}]",,663777.8,22.7%,664044.9296,-1242.176686,663777.8
100,ma_Sales_4_20250708143812,ma,Sales,4,,4,False,,True,1/1/2022 0:00,11/1/2024 0:00,,"[{'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 3667815.5, 'Sales': 3129936}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 3667815.5, 'Sales': 4548466}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 3667815.5, 'Sales': 2944637}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 3667815.5, 'Sales': 2906970}]",,725638.5,21.8%,735991.2835,-0.176856991,285313.25
101,ma_Sales_4_20250708143812,ma,Sales,6,,4,False,,True,1/1/2022 0:00,11/1/2024 0:00,,"[{'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 3530251.1666666665, 'Sales': 3129936}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 3530251.1666666665, 'Sales': 4548466}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 3530251.1666666665, 'Sales': 2944637}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 3530251.1666666665, 'Sales': 2906970}]",,656856.3333,19.1%,694340.8825,-0.047427143,147748.9167
102,ma_Sales_4_20250708143812,ma,Sales,8,,4,False,,True,1/1/2022 0:00,11/1/2024 0:00,,"[{'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 3527176.375, 'Sales': 3129936}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 3527176.375, 'Sales': 4548466}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 3527176.375, 'Sales': 2944637}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 3527176.375, 'Sales': 2906970}]",,655318.9375,19.1%,693693.103,-0.045473678,144674.125
103,ma_Sales_4_20250708143812,ma,Sales,10,,4,False,,True,1/1/2022 0:00,11/1/2024 0:00,,"[{'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 3443809.4, 'Sales': 3129936}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 3443809.4, 'Sales': 4548466}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 3443809.4, 'Sales': 2944637}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 3443809.4, 'Sales': 2906970}]",,613635.45,17.4%,681203.4097,-0.008165835,61307.15
104,ma_Sales_6_20250708143812,ma,Sales,4,,6,False,,True,1/1/2022 0:00,11/1/2024 0:00,,"[{'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 3658938.5, 'Sales': 3595323}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 3658938.5, 'Sales': 2950430}, {'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 3658938.5, 'Sales': 3129936}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 3658938.5, 'Sales': 4548466}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 3658938.5, 'Sales': 2944637}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 3658938.5, 'Sales': 2906970}]",,609487.3333,18.7%,664933.2426,-0.284604222,312978.1667
105,ma_Sales_6_20250708143812,ma,Sales,6,,6,False,,True,1/1/2022 0:00,11/1/2024 0:00,,"[{'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 3611943.0, 'Sales': 3595323}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 3611943.0, 'Sales': 2950430}, {'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 3611943.0, 'Sales': 3129936}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 3611943.0, 'Sales': 4548466}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 3611943.0, 'Sales': 2944637}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 3611943.0, 'Sales': 2906970}]",,578157,17.6%,644148.7897,-0.205551157,265982.6667
106,ma_Sales_6_20250708143812,ma,Sales,8,,6,False,,True,1/1/2022 0:00,11/1/2024 0:00,,"[{'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 3486542.625, 'Sales': 3595323}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 3486542.625, 'Sales': 2950430}, {'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 3486542.625, 'Sales': 3129936}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 3486542.625, 'Sales': 4548466}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 3486542.625, 'Sales': 2944637}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 3486542.625, 'Sales': 2906970}]",,530816.875,15.7%,603277.9335,-0.057421494,140582.2917
107,ma_Sales_6_20250708143812,ma,Sales,10,,6,False,,True,1/1/2022 0:00,11/1/2024 0:00,,"[{'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 3934958.2, 'Sales': 3595323}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 3934958.2, 'Sales': 2950430}, {'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 3934958.2, 'Sales': 3129936}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 3934958.2, 'Sales': 4548466}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 3934958.2, 'Sales': 2944637}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 3934958.2, 'Sales': 2906970}]",,793500.4667,25.2%,831323.8666,-1.007953965,588997.8667
108,ma_Sales_2_20250708143812,ma,Sales,4,,2,False,,True,1/1/2022 0:00,9/1/2024 0:00,,"[{'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 3667815.5, 'Sales': 3129936}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 3667815.5, 'Sales': 4548466}]",,709265,18.3%,729677.8946,-0.058389007,-171385.5
109,ma_Sales_2_20250708143812,ma,Sales,6,,2,False,,True,1/1/2022 0:00,9/1/2024 0:00,,"[{'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 3530251.1666666665, 'Sales': 3129936}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 3530251.1666666665, 'Sales': 4548466}]",,709265,17.6%,773632.238,-0.189739989,-308949.8333
110,ma_Sales_2_20250708143812,ma,Sales,8,,2,False,,True,1/1/2022 0:00,9/1/2024 0:00,,"[{'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 3527176.375, 'Sales': 3129936}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 3527176.375, 'Sales': 4548466}]",,709265,17.6%,774865.283,-0.193535519,-312024.625
111,ma_Sales_2_20250708143812,ma,Sales,10,,2,False,,True,1/1/2022 0:00,9/1/2024 0:00,,"[{'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 3443809.4, 'Sales': 3129936}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 3443809.4, 'Sales': 4548466}]",,709265,17.2%,812029.1605,-0.310769092,-395391.6
112,ma_Sales_4_20250708143812,ma,Sales,4,,4,False,,True,1/1/2022 0:00,9/1/2024 0:00,,"[{'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 3658938.5, 'Sales': 3595323}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 3658938.5, 'Sales': 2950430}, {'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 3658938.5, 'Sales': 3129936}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 3658938.5, 'Sales': 4548466}]",,547663.5,15.6%,627919.9879,-0.027595758,102899.75
113,ma_Sales_4_20250708143812,ma,Sales,6,,4,False,,True,1/1/2022 0:00,9/1/2024 0:00,,"[{'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 3611943.0, 'Sales': 3595323}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 3611943.0, 'Sales': 2950430}, {'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 3611943.0, 'Sales': 3129936}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 3611943.0, 'Sales': 4548466}]",,524165.75,14.7%,621948.9029,-0.00814523,55904.25
114,ma_Sales_4_20250708143812,ma,Sales,8,,4,False,,True,1/1/2022 0:00,9/1/2024 0:00,,"[{'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 3486542.625, 'Sales': 3595323}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 3486542.625, 'Sales': 2950430}, {'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 3486542.625, 'Sales': 3129936}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 3486542.625, 'Sales': 4548466}]",,515855.75,14.0%,623317.6269,-0.012587366,-69496.125
115,ma_Sales_4_20250708143812,ma,Sales,10,,4,False,,True,1/1/2022 0:00,9/1/2024 0:00,,"[{'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 3934958.2, 'Sales': 3595323}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 3934958.2, 'Sales': 2950430}, {'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 3934958.2, 'Sales': 3129936}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 3934958.2, 'Sales': 4548466}]",,685673.35,20.5%,726137.1098,-0.374203189,378919.45
116,ma_Sales_6_20250708143812,ma,Sales,4,,6,False,,True,1/1/2022 0:00,9/1/2024 0:00,,"[{'Month': Timestamp('2024-04-01 00:00:00'), 'forecast': 3386537.25, 'Sales': 3449214}, {'Month': Timestamp('2024-05-01 00:00:00'), 'forecast': 3386537.25, 'Sales': 4676295}, {'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 3386537.25, 'Sales': 3595323}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 3386537.25, 'Sales': 2950430}, {'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 3386537.25, 'Sales': 3129936}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 3386537.25, 'Sales': 4548466}]",,569309.5833,14.0%,743539.6283,-0.261261134,-338406.75
117,ma_Sales_6_20250708143812,ma,Sales,6,,6,False,,True,1/1/2022 0:00,9/1/2024 0:00,,"[{'Month': Timestamp('2024-04-01 00:00:00'), 'forecast': 3294472.0, 'Sales': 3449214}, {'Month': Timestamp('2024-05-01 00:00:00'), 'forecast': 3294472.0, 'Sales': 4676295}, {'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 3294472.0, 'Sales': 3595323}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 3294472.0, 'Sales': 2950430}, {'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 3294472.0, 'Sales': 3129936}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 3294472.0, 'Sales': 4548466}]",,599998,14.5%,789707.6631,-0.422752894,-430472
118,ma_Sales_6_20250708143812,ma,Sales,8,,6,False,,True,1/1/2022 0:00,9/1/2024 0:00,,"[{'Month': Timestamp('2024-04-01 00:00:00'), 'forecast': 3903009.125, 'Sales': 3449214}, {'Month': Timestamp('2024-05-01 00:00:00'), 'forecast': 3903009.125, 'Sales': 4676295}, {'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 3903009.125, 'Sales': 3595323}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 3903009.125, 'Sales': 2950430}, {'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 3903009.125, 'Sales': 3129936}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 3903009.125, 'Sales': 4548466}]",,650979.375,18.2%,685594.0775,-0.072336004,178065.125
119,ma_Sales_6_20250708143812,ma,Sales,10,,6,False,,True,1/1/2022 0:00,9/1/2024 0:00,,"[{'Month': Timestamp('2024-04-01 00:00:00'), 'forecast': 3951027.9, 'Sales': 3449214}, {'Month': Timestamp('2024-05-01 00:00:00'), 'forecast': 3951027.9, 'Sales': 4676295}, {'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 3951027.9, 'Sales': 3595323}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 3951027.9, 'Sales': 2950430}, {'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 3951027.9, 'Sales': 3129936}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 3951027.9, 'Sales': 4548466}]",,666985.6333,18.9%,699604.1597,-0.116610067,226083.9
120,ma_Sales_2_20250708143812,ma,Sales,4,,2,False,,True,1/1/2022 0:00,7/1/2024 0:00,,"[{'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 3658938.5, 'Sales': 3595323}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 3658938.5, 'Sales': 2950430}]",,386062,12.9%,503006.5737,-1.433503567,386062
121,ma_Sales_2_20250708143812,ma,Sales,6,,2,False,,True,1/1/2022 0:00,7/1/2024 0:00,,"[{'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 3611943.0, 'Sales': 3595323}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 3611943.0, 'Sales': 2950430}]",,339066.5,11.4%,467907.9362,-1.105743594,339066.5
122,ma_Sales_2_20250708143812,ma,Sales,8,,2,False,,True,1/1/2022 0:00,7/1/2024 0:00,,"[{'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 3486542.625, 'Sales': 3595323}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 3486542.625, 'Sales': 2950430}]",,322446.5,10.6%,386813.8549,-0.439092494,213666.125
