,run_id,model,target_col,window,param_grid,horizon,use_regressors,regressor_cols,backtest,start_date,end_date,best_params,forecast_json,error,MAE,MAPE,RMSE,R2,Bias
0,prophet_Sales_2_20250708124134,prophet,Sales,,"{'changepoint_prior_scale': [0.01, 0.1, 1], 'seasonality_prior_scale': [5, 10, 15, 20], 'fourier_order': [5, 10]}",2,True,['Oil Price Lag3'],True,2022-01-01 00:00:00,2025-01-01 00:00:00,"{'changepoint_prior_scale': 1.0, 'seasonality_prior_scale': 10.0, 'fourier_order': 5.0}","[{'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 3338975.1991892466, 'Sales': 4162649.0}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 1338981.8918711192, 'Sales': 1584992.0}]",,534841.9544698171,0.17654235843745347,607848.4611494942,0.7775664050724848,-534841.9544698171
1,prophet_Sales_2_20250708124242,prophet,Sales,,"{'changepoint_prior_scale': [0.01, 0.1, 1], 'seasonality_prior_scale': [5, 10, 15, 20], 'fourier_order': [5, 10]}",2,False,,True,2022-01-01 00:00:00,2025-01-01 00:00:00,"{'changepoint_prior_scale': 1.0, 'seasonality_prior_scale': 5.0, 'fourier_order': 5.0}","[{'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 3483088.806043939, 'Sales': 4162649}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 1478859.0517800858, 'Sales': 1584992}]",,392846.5710879875,0.11510652455491621,486346.717839984,0.8576027125441018,-392846.5710879875
2,prophet_Sales_4_20250708124344,prophet,Sales,,"{'changepoint_prior_scale': [0.01, 0.1, 1], 'seasonality_prior_scale': [5, 10, 15, 20], 'fourier_order': [5, 10]}",4,True,['Oil Price Lag3'],True,2022-01-01 00:00:00,2025-01-01 00:00:00,"{'changepoint_prior_scale': 1.0, 'seasonality_prior_scale': 5.0, 'fourier_order': 5.0}","[{'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 1774887.239349243, 'Sales': 2944637.0}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 2354006.9173893128, 'Sales': 2906970.0}, {'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 2952371.7531910017, 'Sales': 4162649.0}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 874455.4981315953, 'Sales': 1584992.0}]",,910881.6479847117,0.3316261080828497,954425.9803546547,-0.09566673474234433,-910881.6479847117
3,prophet_Sales_4_20250708124433,prophet,Sales,,"{'changepoint_prior_scale': [0.01, 0.1, 1], 'seasonality_prior_scale': [5, 10, 15, 20], 'fourier_order': [5, 10]}",4,False,,True,2022-01-01 00:00:00,2025-01-01 00:00:00,"{'changepoint_prior_scale': 1.0, 'seasonality_prior_scale': 10.0, 'fourier_order': 5.0}","[{'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 1601771.8073349847, 'Sales': 2944637}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 2159304.262759705, 'Sales': 2906970}, {'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 2777302.7043231023, 'Sales': 4162649}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 628381.2446386332, 'Sales': 1584992}]",,1108121.9952358936,0.41239554500466125,1139800.363718694,-0.5626134328400485,-1108121.9952358936
4,prophet_Sales_6_20250708124528,prophet,Sales,,"{'changepoint_prior_scale': [0.01, 0.1, 1], 'seasonality_prior_scale': [5, 10, 15, 20], 'fourier_order': [5, 10]}",6,True,['Oil Price Lag3'],True,2022-01-01 00:00:00,2025-01-01 00:00:00,"{'changepoint_prior_scale': 1.0, 'seasonality_prior_scale': 20.0, 'fourier_order': 5.0}","[{'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 4040639.849988493, 'Sales': 3129936.0}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 5484091.688276527, 'Sales': 4548466.0}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 2295322.0950221946, 'Sales': 2944637.0}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 2965092.6417892487, 'Sales': 2906970.0}, {'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 3617887.9721464654, 'Sales': 4162649.0}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 1583146.1550563264, 'Sales': 1584992.0}]",,516728.9929715471,0.14486704775922396,635941.9526541295,0.559475801107373,118088.40037987595
5,prophet_Sales_6_20250708124732,prophet,Sales,,"{'changepoint_prior_scale': [0.01, 0.1, 1], 'seasonality_prior_scale': [5, 10, 15, 20], 'fourier_order': [5, 10]}",6,False,,True,2022-01-01 00:00:00,2025-01-01 00:00:00,"{'changepoint_prior_scale': 1.0, 'seasonality_prior_scale': 20.0, 'fourier_order': 5.0}","[{'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 4114893.9670958105, 'Sales': 3129936}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 5579990.393919359, 'Sales': 4548466}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 2355052.548574332, 'Sales': 2944637}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 3053680.946783239, 'Sales': 2906970}, {'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 3754754.2373312213, 'Sales': 4162649}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 1723577.2398993417, 'Sales': 1584992}]",,549876.2936320328,0.16293192965312667,656874.2530088654,0.5299984426162488,217383.22226721726
6,prophet_Sales_2_20250708124936,prophet,Sales,,"{'changepoint_prior_scale': [0.01, 0.1, 1], 'seasonality_prior_scale': [5, 10, 15, 20], 'fourier_order': [5, 10]}",2,True,['Oil Price Lag3'],True,2022-01-01 00:00:00,2024-11-01 00:00:00,"{'changepoint_prior_scale': 1.0, 'seasonality_prior_scale': 5.0, 'fourier_order': 5.0}","[{'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 1774887.239349243, 'Sales': 2944637.0}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 2354006.9173893128, 'Sales': 2906970.0}]",,861356.4216307221,0.2937336334280097,914899.6320014609,-2358.852360397635,-861356.4216307221
7,prophet_Sales_2_20250708125026,prophet,Sales,,"{'changepoint_prior_scale': [0.01, 0.1, 1], 'seasonality_prior_scale': [5, 10, 15, 20], 'fourier_order': [5, 10]}",2,False,,True,2022-01-01 00:00:00,2024-11-01 00:00:00,"{'changepoint_prior_scale': 1.0, 'seasonality_prior_scale': 10.0, 'fourier_order': 5.0}","[{'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 1601771.807334985, 'Sales': 2944637}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 2159304.262759705, 'Sales': 2906970}]",,1045265.464952655,0.356617605547445,1086805.175805287,-3328.977685595651,-1045265.464952655
8,prophet_Sales_4_20250708125122,prophet,Sales,,"{'changepoint_prior_scale': [0.01, 0.1, 1], 'seasonality_prior_scale': [5, 10, 15, 20], 'fourier_order': [5, 10]}",4,True,['Oil Price Lag3'],True,2022-01-01 00:00:00,2024-11-01 00:00:00,"{'changepoint_prior_scale': 1.0, 'seasonality_prior_scale': 20.0, 'fourier_order': 5.0}","[{'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 4040639.849988493, 'Sales': 3129936.0}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 5484091.688276527, 'Sales': 4548466.0}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 2295322.0950221946, 'Sales': 2944637.0}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 2965092.6417892487, 'Sales': 2906970.0}]",,638441.7712580187,0.18429221852100908,729685.7231475903,-0.1567780726809156,313784.31876911595
9,prophet_Sales_4_20250708125422,prophet,Sales,,"{'changepoint_prior_scale': [0.01, 0.1, 1], 'seasonality_prior_scale': [5, 10, 15, 20], 'fourier_order': [5, 10]}",4,False,,True,2022-01-01 00:00:00,2024-11-01 00:00:00,"{'changepoint_prior_scale': 1.0, 'seasonality_prior_scale': 20.0, 'fourier_order': 5.0}","[{'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 4114893.9670958105, 'Sales': 3129936}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 5579990.393919359, 'Sales': 4548466}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 2355052.548574332, 'Sales': 2944637}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 3053680.946783239, 'Sales': 2906970}]",,688194.4398060191,0.1980416064603943,775132.0370532288,-0.3053582669295716,393402.21409318515
