,run_id,model,target_col,window,param_grid,period,training_range,horizon,use_regressors,regressor_cols,backtest,start_date,end_date,best_params,forecast_json,error,MAE,MAPE,RMSE,R2,Bias
37,prophet_Consumption_6_20250710230521,prophet,Consumption,,"{'changepoint_prior_scale': [0.01, 0.1, 1], 'seasonality_prior_scale': [5, 10, 15, 20], 'fourier_order': [5, 10]}",365.25,54.0,6,True,['Oil_Price_Lag3'],True,2019-01-01 00:00:00,2024-01-01 00:00:00,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 20.0, 'fourier_order': 5.0}","[{'Month': Timestamp('2023-08-01 00:00:00'), 'forecast': 3634113.9528870415, 'Consumption': 3992381.0}, {'Month': Timestamp('2023-09-01 00:00:00'), 'forecast': 2595935.6777074444, 'Consumption': 3765553.0}, {'Month': Timestamp('2023-10-01 00:00:00'), 'forecast': 3549134.7529550125, 'Consumption': 4507313.0}, {'Month': Timestamp('2023-11-01 00:00:00'), 'forecast': 3076990.9998931913, 'Consumption': 5289268.0}, {'Month': Timestamp('2023-12-01 00:00:00'), 'forecast': 3233259.6567593464, 'Consumption': 3767189.0}, {'Month': Timestamp('2024-01-01 00:00:00'), 'forecast': 4582566.300915867, 'Consumption': 4904444.0}]",,925691.1098136827,0.20642490286125081,1132645.931194352,-2.8089219489540156,-925691.1098136827
38,prophet_Consumption_6_20250710230532,prophet,Consumption,,"{'changepoint_prior_scale': [0.01, 0.1, 1], 'seasonality_prior_scale': [5, 10, 15, 20], 'fourier_order': [5, 10]}",365.25,54.0,6,True,['Sales'],True,2019-01-01 00:00:00,2024-01-01 00:00:00,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 20.0, 'fourier_order': 5.0}","[{'Month': Timestamp('2023-08-01 00:00:00'), 'forecast': 4620637.498796091, 'Consumption': 3992381.0}, {'Month': Timestamp('2023-09-01 00:00:00'), 'forecast': 3839589.0472339555, 'Consumption': 3765553.0}, {'Month': Timestamp('2023-10-01 00:00:00'), 'forecast': 3045827.193253378, 'Consumption': 4507313.0}, {'Month': Timestamp('2023-11-01 00:00:00'), 'forecast': 3218691.5346159306, 'Consumption': 5289268.0}, {'Month': Timestamp('2023-12-01 00:00:00'), 'forecast': 3526360.1226648437, 'Consumption': 3767189.0}, {'Month': Timestamp('2024-01-01 00:00:00'), 'forecast': 4031165.8226648434, 'Consumption': 4904444.0}]",,891410.3121385087,0.18912116536505294,1128718.1926165987,-2.78255093630082,-657312.7967951596
39,prophet_Consumption_6_20250710230542,prophet,Consumption,,"{'changepoint_prior_scale': [0.01, 0.1, 1], 'seasonality_prior_scale': [5, 10, 15, 20], 'fourier_order': [5, 10]}",365.25,54.0,6,False,,True,2019-01-01 00:00:00,2024-01-01 00:00:00,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 20.0, 'fourier_order': 5.0}","[{'Month': Timestamp('2023-08-01 00:00:00'), 'forecast': 3634113.9528869414, 'Consumption': 3992381.0}, {'Month': Timestamp('2023-09-01 00:00:00'), 'forecast': 2595935.677707343, 'Consumption': 3765553.0}, {'Month': Timestamp('2023-10-01 00:00:00'), 'forecast': 3549134.752954909, 'Consumption': 4507313.0}, {'Month': Timestamp('2023-11-01 00:00:00'), 'forecast': 3076990.9998930856, 'Consumption': 5289268.0}, {'Month': Timestamp('2023-12-01 00:00:00'), 'forecast': 3233259.6567592397, 'Consumption': 3767189.0}, {'Month': Timestamp('2024-01-01 00:00:00'), 'forecast': 4582566.300915759, 'Consumption': 4904444.0}]",,925691.109813787,0.20642490286127504,1132645.9311944372,-2.8089219489545894,-925691.109813787
40,prophet_Consumption_12_20250710230552,prophet,Consumption,,"{'changepoint_prior_scale': [0.01, 0.1, 1], 'seasonality_prior_scale': [5, 10, 15, 20], 'fourier_order': [5, 10]}",365.25,60.0,12,True,"['Oil_Price_Lag3', 'Sales']",True,2019-01-01 00:00:00,2025-01-01 00:00:00,"{'changepoint_prior_scale': 1.0, 'seasonality_prior_scale': 15.0, 'fourier_order': 5.0}","[{'Month': Timestamp('2024-02-01 00:00:00'), 'forecast': 4356406.379190374, 'Consumption': 3156179.0}, {'Month': Timestamp('2024-03-01 00:00:00'), 'forecast': 4623964.318334822, 'Consumption': 4484904.0}, {'Month': Timestamp('2024-04-01 00:00:00'), 'forecast': 4317898.133641759, 'Consumption': 3910669.0}, {'Month': Timestamp('2024-05-01 00:00:00'), 'forecast': 4487604.413262111, 'Consumption': 5536059.0}, {'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 4894579.697561869, 'Consumption': 3396758.0}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 5028549.518563597, 'Consumption': 5160029.0}, {'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 4939497.09898792, 'Consumption': 3688159.0}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 4305811.0806803275, 'Consumption': 4137259.0}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 5289783.343707474, 'Consumption': 3888397.0}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 5033944.962330946, 'Consumption': 3635857.0}, {'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 5186356.367225261, 'Consumption': 3500839.0}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 5705614.727531191, 'Consumption': 4815265.0}]",,934958.6814471864,0.24687987611700146,1085211.758234137,-1.3335657758311679,738303.0034181377
41,prophet_Consumption_12_20250710230603,prophet,Consumption,,"{'changepoint_prior_scale': [0.01, 0.1, 1], 'seasonality_prior_scale': [5, 10, 15, 20], 'fourier_order': [5, 10]}",365.25,60.0,12,True,['Oil_Price_Lag3'],True,2019-01-01 00:00:00,2025-01-01 00:00:00,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 5.0, 'fourier_order': 5.0}","[{'Month': Timestamp('2024-02-01 00:00:00'), 'forecast': 4290558.119903004, 'Consumption': 3156179.0}, {'Month': Timestamp('2024-03-01 00:00:00'), 'forecast': 4504798.797284959, 'Consumption': 4484904.0}, {'Month': Timestamp('2024-04-01 00:00:00'), 'forecast': 4043173.057817769, 'Consumption': 3910669.0}, {'Month': Timestamp('2024-05-01 00:00:00'), 'forecast': 3910433.94669627, 'Consumption': 5536059.0}, {'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 4503023.084843386, 'Consumption': 3396758.0}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 4520643.059830709, 'Consumption': 5160029.0}, {'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 4481029.432374468, 'Consumption': 3688159.0}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 3603382.982203974, 'Consumption': 4137259.0}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 4602095.489463301, 'Consumption': 3888397.0}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 4302587.219526754, 'Consumption': 3635857.0}, {'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 4246130.7254953105, 'Consumption': 3500839.0}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 5391464.646887236, 'Consumption': 4815265.0}]",,723893.3820721029,0.18203848143352072,833421.1811311317,-0.37632225631724414,257412.21352726172
42,prophet_Consumption_12_20250710230613,prophet,Consumption,,"{'changepoint_prior_scale': [0.01, 0.1, 1], 'seasonality_prior_scale': [5, 10, 15, 20], 'fourier_order': [5, 10]}",365.25,60.0,12,True,['Sales'],True,2019-01-01 00:00:00,2025-01-01 00:00:00,"{'changepoint_prior_scale': 1.0, 'seasonality_prior_scale': 15.0, 'fourier_order': 5.0}","[{'Month': Timestamp('2024-02-01 00:00:00'), 'forecast': 4356406.350790345, 'Consumption': 3156179.0}, {'Month': Timestamp('2024-03-01 00:00:00'), 'forecast': 4623964.288655279, 'Consumption': 4484904.0}, {'Month': Timestamp('2024-04-01 00:00:00'), 'forecast': 4317898.102594459, 'Consumption': 3910669.0}, {'Month': Timestamp('2024-05-01 00:00:00'), 'forecast': 4487604.380891178, 'Consumption': 5536059.0}, {'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 4894579.66382318, 'Consumption': 3396758.0}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 5028549.483501272, 'Consumption': 5160029.0}, {'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 4939497.062557839, 'Consumption': 3688159.0}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 4305811.042882489, 'Consumption': 4137259.0}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 5289783.304586002, 'Consumption': 3888397.0}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 5033944.921841716, 'Consumption': 3635857.0}, {'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 5186356.325412397, 'Consumption': 3500839.0}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 5705614.684350571, 'Consumption': 4815265.0}]",,934958.6569251522,0.2468798692864034,1085211.7324977294,-1.3335656651475176,738302.9676572274
43,prophet_Consumption_12_20250710230624,prophet,Consumption,,"{'changepoint_prior_scale': [0.01, 0.1, 1], 'seasonality_prior_scale': [5, 10, 15, 20], 'fourier_order': [5, 10]}",365.25,60.0,12,False,,True,2019-01-01 00:00:00,2025-01-01 00:00:00,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 5.0, 'fourier_order': 5.0}","[{'Month': Timestamp('2024-02-01 00:00:00'), 'forecast': 4290558.121378833, 'Consumption': 3156179.0}, {'Month': Timestamp('2024-03-01 00:00:00'), 'forecast': 4504798.798793347, 'Consumption': 4484904.0}, {'Month': Timestamp('2024-04-01 00:00:00'), 'forecast': 4043173.05936096, 'Consumption': 3910669.0}, {'Month': Timestamp('2024-05-01 00:00:00'), 'forecast': 3910433.9482731423, 'Consumption': 5536059.0}, {'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 4503023.086455061, 'Consumption': 3396758.0}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 4520643.061476066, 'Consumption': 5160029.0}, {'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 4481029.434054628, 'Consumption': 3688159.0}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 3603382.9839189374, 'Consumption': 4137259.0}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 4602095.491211946, 'Consumption': 3888397.0}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 4302587.221310202, 'Consumption': 3635857.0}, {'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 4246130.727312439, 'Consumption': 3500839.0}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 5391464.648739169, 'Consumption': 4815265.0}]",,723893.38291237,0.18203848167970596,833421.181666194,-0.3763222580844612,257412.2151903943
44,prophet_Consumption_12_20250710230636,prophet,Consumption,,"{'changepoint_prior_scale': [0.01, 0.1, 1], 'seasonality_prior_scale': [5, 10, 15, 20], 'fourier_order': [5, 10]}",365.25,58.0,12,True,"['Oil_Price_Lag3', 'Sales']",True,2019-01-01 00:00:00,2024-11-01 00:00:00,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 15.0, 'fourier_order': 10.0}","[{'Month': Timestamp('2023-12-01 00:00:00'), 'forecast': 2663075.0895025604, 'Consumption': 3767189.0}, {'Month': Timestamp('2024-01-01 00:00:00'), 'forecast': 4091256.3107568813, 'Consumption': 4904444.0}, {'Month': Timestamp('2024-02-01 00:00:00'), 'forecast': 3405201.4951884346, 'Consumption': 3156179.0}, {'Month': Timestamp('2024-03-01 00:00:00'), 'forecast': 3636882.8263322758, 'Consumption': 4484904.0}, {'Month': Timestamp('2024-04-01 00:00:00'), 'forecast': 2731658.917702674, 'Consumption': 3910669.0}, {'Month': Timestamp('2024-05-01 00:00:00'), 'forecast': 3612350.5183516694, 'Consumption': 5536059.0}, {'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 2789240.644363645, 'Consumption': 3396758.0}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 1910748.2356015886, 'Consumption': 5160029.0}, {'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 3287111.9272807846, 'Consumption': 3688159.0}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 3108157.5952012865, 'Consumption': 4137259.0}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 3003942.963525773, 'Consumption': 3888397.0}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 895212.977390302, 'Consumption': 3635857.0}]",,1252425.707431583,0.2935936907631827,1532764.1924640518,-3.757180486984077,-1210921.9582335104
45,prophet_Consumption_12_20250710230647,prophet,Consumption,,"{'changepoint_prior_scale': [0.01, 0.1, 1], 'seasonality_prior_scale': [5, 10, 15, 20], 'fourier_order': [5, 10]}",365.25,58.0,12,True,['Oil_Price_Lag3'],True,2019-01-01 00:00:00,2024-11-01 00:00:00,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 15.0, 'fourier_order': 10.0}","[{'Month': Timestamp('2023-12-01 00:00:00'), 'forecast': 3365889.8207733473, 'Consumption': 3767189.0}, {'Month': Timestamp('2024-01-01 00:00:00'), 'forecast': 5455729.976456408, 'Consumption': 4904444.0}, {'Month': Timestamp('2024-02-01 00:00:00'), 'forecast': 4724082.074817272, 'Consumption': 3156179.0}, {'Month': Timestamp('2024-03-01 00:00:00'), 'forecast': 5226951.838017513, 'Consumption': 4484904.0}, {'Month': Timestamp('2024-04-01 00:00:00'), 'forecast': 4189440.701271343, 'Consumption': 3910669.0}, {'Month': Timestamp('2024-05-01 00:00:00'), 'forecast': 4432807.618417462, 'Consumption': 5536059.0}, {'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 4482631.338014654, 'Consumption': 3396758.0}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 3892685.6250117947, 'Consumption': 5160029.0}, {'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 5221021.754661683, 'Consumption': 3688159.0}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 4443947.0843661595, 'Consumption': 4137259.0}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 5299123.200824465, 'Consumption': 3888397.0}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 3187448.231573535, 'Consumption': 3635857.0}]",,891371.8060544464,0.22440777481460059,1007844.8275387782,-1.0567726049376578,354654.688683803
46,prophet_Consumption_12_20250710230700,prophet,Consumption,,"{'changepoint_prior_scale': [0.01, 0.1, 1], 'seasonality_prior_scale': [5, 10, 15, 20], 'fourier_order': [5, 10]}",365.25,58.0,12,True,['Sales'],True,2019-01-01 00:00:00,2024-11-01 00:00:00,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 15.0, 'fourier_order': 10.0}","[{'Month': Timestamp('2023-12-01 00:00:00'), 'forecast': 2663075.0895341025, 'Consumption': 3767189.0}, {'Month': Timestamp('2024-01-01 00:00:00'), 'forecast': 4091256.3107896275, 'Consumption': 4904444.0}, {'Month': Timestamp('2024-02-01 00:00:00'), 'forecast': 3405201.495222384, 'Consumption': 3156179.0}, {'Month': Timestamp('2024-03-01 00:00:00'), 'forecast': 3636882.826367351, 'Consumption': 4484904.0}, {'Month': Timestamp('2024-04-01 00:00:00'), 'forecast': 2731658.9177389545, 'Consumption': 3910669.0}, {'Month': Timestamp('2024-05-01 00:00:00'), 'forecast': 3612350.518389114, 'Consumption': 5536059.0}, {'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 2789240.644402294, 'Consumption': 3396758.0}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 1910748.235641402, 'Consumption': 5160029.0}, {'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 3287111.927321802, 'Consumption': 3688159.0}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 3108157.595243508, 'Consumption': 4137259.0}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 3003942.9635691596, 'Consumption': 3888397.0}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 895212.9774348921, 'Consumption': 3635857.0}]",,1252425.7073991813,0.29359369075551617,1532764.192433014,-3.757180486791416,-1210921.9581954507
47,prophet_Consumption_12_20250710230711,prophet,Consumption,,"{'changepoint_prior_scale': [0.01, 0.1, 1], 'seasonality_prior_scale': [5, 10, 15, 20], 'fourier_order': [5, 10]}",365.25,58.0,12,False,,True,2019-01-01 00:00:00,2024-11-01 00:00:00,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 15.0, 'fourier_order': 10.0}","[{'Month': Timestamp('2023-12-01 00:00:00'), 'forecast': 3365889.820770072, 'Consumption': 3767189.0}, {'Month': Timestamp('2024-01-01 00:00:00'), 'forecast': 5455729.97645308, 'Consumption': 4904444.0}, {'Month': Timestamp('2024-02-01 00:00:00'), 'forecast': 4724082.07481389, 'Consumption': 3156179.0}, {'Month': Timestamp('2024-03-01 00:00:00'), 'forecast': 5226951.838014082, 'Consumption': 4484904.0}, {'Month': Timestamp('2024-04-01 00:00:00'), 'forecast': 4189440.701267861, 'Consumption': 3910669.0}, {'Month': Timestamp('2024-05-01 00:00:00'), 'forecast': 4432807.618413929, 'Consumption': 5536059.0}, {'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 4482631.338011068, 'Consumption': 3396758.0}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 3892685.625008158, 'Consumption': 5160029.0}, {'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 5221021.754657994, 'Consumption': 3688159.0}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 4443947.084362418, 'Consumption': 4137259.0}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 5299123.200820673, 'Consumption': 3888397.0}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 3187448.2315696906, 'Consumption': 3635857.0}]",,891371.8060532679,0.22440777481426136,1007844.8275375253,-1.056772604932544,354654.68868024304
48,prophet_Consumption_12_20250710230724,prophet,Consumption,,"{'changepoint_prior_scale': [0.01, 0.1, 1], 'seasonality_prior_scale': [5, 10, 15, 20], 'fourier_order': [5, 10]}",365.25,56.0,12,True,"['Oil_Price_Lag3', 'Sales']",True,2019-01-01 00:00:00,2024-09-01 00:00:00,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 5.0, 'fourier_order': 5.0}","[{'Month': Timestamp('2023-10-01 00:00:00'), 'forecast': 2977397.3709767973, 'Consumption': 4507313.0}, {'Month': Timestamp('2023-11-01 00:00:00'), 'forecast': 3146627.2114548525, 'Consumption': 5289268.0}, {'Month': Timestamp('2023-12-01 00:00:00'), 'forecast': 3476014.400504222, 'Consumption': 3767189.0}, {'Month': Timestamp('2024-01-01 00:00:00'), 'forecast': 3924733.103165667, 'Consumption': 4904444.0}, {'Month': Timestamp('2024-02-01 00:00:00'), 'forecast': 2954297.6243173373, 'Consumption': 3156179.0}, {'Month': Timestamp('2024-03-01 00:00:00'), 'forecast': 2982635.59263332, 'Consumption': 4484904.0}, {'Month': Timestamp('2024-04-01 00:00:00'), 'forecast': 2791346.7119580954, 'Consumption': 3910669.0}, {'Month': Timestamp('2024-05-01 00:00:00'), 'forecast': 3145075.644739787, 'Consumption': 5536059.0}, {'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 2745754.8813517625, 'Consumption': 3396758.0}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 2858998.5459737023, 'Consumption': 5160029.0}, {'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 2505885.6675949134, 'Consumption': 3688159.0}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 2089126.1509161126, 'Consumption': 4137259.0}]",,1361694.7578677856,0.2993172620660835,1542578.531970401,-3.3006459368020735,-1361694.7578677856
49,prophet_Consumption_12_20250710230734,prophet,Consumption,,"{'changepoint_prior_scale': [0.01, 0.1, 1], 'seasonality_prior_scale': [5, 10, 15, 20], 'fourier_order': [5, 10]}",365.25,56.0,12,True,['Oil_Price_Lag3'],True,2019-01-01 00:00:00,2024-09-01 00:00:00,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 20.0, 'fourier_order': 5.0}","[{'Month': Timestamp('2023-10-01 00:00:00'), 'forecast': 4115038.905966615, 'Consumption': 4507313.0}, {'Month': Timestamp('2023-11-01 00:00:00'), 'forecast': 3659746.884795526, 'Consumption': 5289268.0}, {'Month': Timestamp('2023-12-01 00:00:00'), 'forecast': 3843525.4386132173, 'Consumption': 3767189.0}, {'Month': Timestamp('2024-01-01 00:00:00'), 'forecast': 5065775.858788553, 'Consumption': 4904444.0}, {'Month': Timestamp('2024-02-01 00:00:00'), 'forecast': 4159869.0883547217, 'Consumption': 3156179.0}, {'Month': Timestamp('2024-03-01 00:00:00'), 'forecast': 4410994.398100737, 'Consumption': 4484904.0}, {'Month': Timestamp('2024-04-01 00:00:00'), 'forecast': 3907445.883713069, 'Consumption': 3910669.0}, {'Month': Timestamp('2024-05-01 00:00:00'), 'forecast': 3809537.307046419, 'Consumption': 5536059.0}, {'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 4360541.113151521, 'Consumption': 3396758.0}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 4412668.823763866, 'Consumption': 5160029.0}, {'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 4331931.913386306, 'Consumption': 3688159.0}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 3491880.6279874155, 'Consumption': 4137259.0}]",,672258.548410056,0.1545471338487905,873365.098674414,-0.37857623931219164,-197439.4796943362
50,prophet_Consumption_12_20250710230744,prophet,Consumption,,"{'changepoint_prior_scale': [0.01, 0.1, 1], 'seasonality_prior_scale': [5, 10, 15, 20], 'fourier_order': [5, 10]}",365.25,56.0,12,True,['Sales'],True,2019-01-01 00:00:00,2024-09-01 00:00:00,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 5.0, 'fourier_order': 5.0}","[{'Month': Timestamp('2023-10-01 00:00:00'), 'forecast': 2977397.371006703, 'Consumption': 4507313.0}, {'Month': Timestamp('2023-11-01 00:00:00'), 'forecast': 3146627.211485436, 'Consumption': 5289268.0}, {'Month': Timestamp('2023-12-01 00:00:00'), 'forecast': 3476014.400535463, 'Consumption': 3767189.0}, {'Month': Timestamp('2024-01-01 00:00:00'), 'forecast': 3924733.1031975867, 'Consumption': 4904444.0}, {'Month': Timestamp('2024-02-01 00:00:00'), 'forecast': 2954297.624349935, 'Consumption': 3156179.0}, {'Month': Timestamp('2024-03-01 00:00:00'), 'forecast': 2982635.592666552, 'Consumption': 4484904.0}, {'Month': Timestamp('2024-04-01 00:00:00'), 'forecast': 2791346.7119920067, 'Consumption': 3910669.0}, {'Month': Timestamp('2024-05-01 00:00:00'), 'forecast': 3145075.644774355, 'Consumption': 5536059.0}, {'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 2745754.881387009, 'Consumption': 3396758.0}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 2858998.5460096058, 'Consumption': 5160029.0}, {'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 2505885.667631495, 'Consumption': 3688159.0}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 2089126.150953373, 'Consumption': 4137259.0}]",,1361694.7578342068,0.29931726205807263,1542578.5319404793,-3.30064593663523,-1361694.7578342068
51,prophet_Consumption_12_20250710230754,prophet,Consumption,,"{'changepoint_prior_scale': [0.01, 0.1, 1], 'seasonality_prior_scale': [5, 10, 15, 20], 'fourier_order': [5, 10]}",365.25,56.0,12,False,,True,2019-01-01 00:00:00,2024-09-01 00:00:00,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 20.0, 'fourier_order': 5.0}","[{'Month': Timestamp('2023-10-01 00:00:00'), 'forecast': 4115038.9060020917, 'Consumption': 4507313.0}, {'Month': Timestamp('2023-11-01 00:00:00'), 'forecast': 3659746.884831749, 'Consumption': 5289268.0}, {'Month': Timestamp('2023-12-01 00:00:00'), 'forecast': 3843525.4386501624, 'Consumption': 3767189.0}, {'Month': Timestamp('2024-01-01 00:00:00'), 'forecast': 5065775.858826243, 'Consumption': 4904444.0}, {'Month': Timestamp('2024-02-01 00:00:00'), 'forecast': 4159869.0883931573, 'Consumption': 3156179.0}, {'Month': Timestamp('2024-03-01 00:00:00'), 'forecast': 4410994.398139871, 'Consumption': 4484904.0}, {'Month': Timestamp('2024-04-01 00:00:00'), 'forecast': 3907445.883752948, 'Consumption': 3910669.0}, {'Month': Timestamp('2024-05-01 00:00:00'), 'forecast': 3809537.3070870205, 'Consumption': 5536059.0}, {'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 4360541.1131928675, 'Consumption': 3396758.0}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 4412668.823805936, 'Consumption': 5160029.0}, {'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 4331931.913429121, 'Consumption': 3688159.0}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 3491880.6280309753, 'Consumption': 4137259.0}]",,672258.5484034134,0.15454713384827323,873365.0986657573,-0.37857623928486284,-197439.47965482148
52,prophet_Consumption_12_20250710230805,prophet,Consumption,,"{'changepoint_prior_scale': [0.01, 0.1, 1], 'seasonality_prior_scale': [5, 10, 15, 20], 'fourier_order': [5, 10]}",365.25,54.0,12,True,"['Oil_Price_Lag3', 'Sales']",True,2019-01-01 00:00:00,2024-07-01 00:00:00,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 20.0, 'fourier_order': 5.0}","[{'Month': Timestamp('2023-08-01 00:00:00'), 'forecast': 4620637.498796173, 'Consumption': 3992381.0}, {'Month': Timestamp('2023-09-01 00:00:00'), 'forecast': 3839589.0472340393, 'Consumption': 3765553.0}, {'Month': Timestamp('2023-10-01 00:00:00'), 'forecast': 3045827.193253464, 'Consumption': 4507313.0}, {'Month': Timestamp('2023-11-01 00:00:00'), 'forecast': 3218691.5346160186, 'Consumption': 5289268.0}, {'Month': Timestamp('2023-12-01 00:00:00'), 'forecast': 3526360.122664933, 'Consumption': 3767189.0}, {'Month': Timestamp('2024-01-01 00:00:00'), 'forecast': 4031165.822664935, 'Consumption': 4904444.0}, {'Month': Timestamp('2024-02-01 00:00:00'), 'forecast': 3043203.5295641627, 'Consumption': 3156179.0}, {'Month': Timestamp('2024-03-01 00:00:00'), 'forecast': 3093308.8930583326, 'Consumption': 4484904.0}, {'Month': Timestamp('2024-04-01 00:00:00'), 'forecast': 2875180.633803107, 'Consumption': 3910669.0}, {'Month': Timestamp('2024-05-01 00:00:00'), 'forecast': 3235920.551162079, 'Consumption': 5536059.0}, {'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 2839458.8481123587, 'Consumption': 3396758.0}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 2969719.8210148234, 'Consumption': 5160029.0}]",,1078022.299676333,0.22913490396243863,1324897.4373273388,-2.180728717185374,-960973.542004631
