,run_id,model,target_col,window,param_grid,horizon,use_regressors,regressor_cols,backtest,start_date,end_date,best_params,forecast_json,error,MAE,MAPE,RMSE,R2,Bias
10,prophet_Weight Sold_4_20250707165201,prophet,Weight Sold,,"{'changepoint_prior_scale': [0.5], 'seasonality_prior_scale': [10], 'fourier_order': [5]}",4,True,['Oil Price Lag3'],True,2022-01-01 00:00:00,2024-04-01 00:00:00,"{'changepoint_prior_scale': 0.5, 'seasonality_prior_scale': 10.0, 'fourier_order': 5.0}","[{'Month': Timestamp('2024-01-01 00:00:00'), 'forecast': 2124781.2224596683, 'Weight Sold': 2802873.389999999}, {'Month': Timestamp('2024-02-01 00:00:00'), 'forecast': 3313836.829984609, 'Weight Sold': 3269342.57}, {'Month': Timestamp('2024-03-01 00:00:00'), 'forecast': 4043955.026622493, 'Weight Sold': 3240903.859999999}, {'Month': Timestamp('2024-04-01 00:00:00'), 'forecast': 2994208.7151507926, 'Weight Sold': 3449214.329999999}]",,495160.80224916013,0.15880973734427023,573085.9474392072,-4.8143126223824995,-71388.08894560859
11,prophet_Weight Sold_6_20250707165202,prophet,Weight Sold,,"{'changepoint_prior_scale': [0.5], 'seasonality_prior_scale': [10], 'fourier_order': [5]}",6,True,['Oil Price Lag3'],True,2022-01-01 00:00:00,2024-04-01 00:00:00,"{'changepoint_prior_scale': 0.5, 'seasonality_prior_scale': 10.0, 'fourier_order': 5.0}","[{'Month': Timestamp('2023-11-01 00:00:00'), 'forecast': 4028120.591425034, 'Weight Sold': 3704247.7699999996}, {'Month': Timestamp('2023-12-01 00:00:00'), 'forecast': 5020071.800252175, 'Weight Sold': 4233031.039999999}, {'Month': Timestamp('2024-01-01 00:00:00'), 'forecast': 2747753.8040544367, 'Weight Sold': 2802873.389999999}, {'Month': Timestamp('2024-02-01 00:00:00'), 'forecast': 3922791.505024951, 'Weight Sold': 3269342.57}, {'Month': Timestamp('2024-03-01 00:00:00'), 'forecast': 4716217.595114061, 'Weight Sold': 3240903.859999999}, {'Month': Timestamp('2024-04-01 00:00:00'), 'forecast': 3662604.760918592, 'Weight Sold': 3449214.329999999}]",,584697.7114467298,0.16833023747989317,750160.7089173198,-1.878688768090611,566324.5161315423
12,prophet_Weight Sold_2_20250707165207,prophet,Weight Sold,,"{'changepoint_prior_scale': [0.5], 'seasonality_prior_scale': [10], 'fourier_order': [5]}",2,True,['Oil Price Lag3'],True,2022-01-01 00:00:00,2024-01-01 00:00:00,"{'changepoint_prior_scale': 0.5, 'seasonality_prior_scale': 10.0, 'fourier_order': 5.0}","[{'Month': Timestamp('2023-12-01 00:00:00'), 'forecast': 4643850.91577155, 'Weight Sold': 4233031.039999999}, {'Month': Timestamp('2024-01-01 00:00:00'), 'forecast': 2407557.7813739963, 'Weight Sold': 2802873.389999999}]",,403067.7421987767,0.11904520256626791,403142.2830417936,0.6821597701011626,7752.133572773775
13,prophet_Weight Sold_4_20250707165213,prophet,Weight Sold,,"{'changepoint_prior_scale': [0.5], 'seasonality_prior_scale': [10], 'fourier_order': [5]}",4,True,['Oil Price Lag3'],True,2022-01-01 00:00:00,2024-01-01 00:00:00,"{'changepoint_prior_scale': 0.5, 'seasonality_prior_scale': 10.0, 'fourier_order': 5.0}","[{'Month': Timestamp('2023-10-01 00:00:00'), 'forecast': 5338176.719137993, 'Weight Sold': 2516436.0999999996}, {'Month': Timestamp('2023-11-01 00:00:00'), 'forecast': 7056319.601534444, 'Weight Sold': 3704247.7699999996}, {'Month': Timestamp('2023-12-01 00:00:00'), 'forecast': 9170307.513578573, 'Weight Sold': 4233031.039999999}, {'Month': Timestamp('2024-01-01 00:00:00'), 'forecast': 7202878.288891025, 'Weight Sold': 2802873.389999999}]",,3877773.4557855097,1.1906097641469406,3966590.0901239295,-32.22406624139648,3877773.4557855097
14,prophet_Weight Sold_6_20250707165218,prophet,Weight Sold,,"{'changepoint_prior_scale': [0.5], 'seasonality_prior_scale': [10], 'fourier_order': [5]}",6,True,['Oil Price Lag3'],True,2022-01-01 00:00:00,2024-01-01 00:00:00,"{'changepoint_prior_scale': 0.5, 'seasonality_prior_scale': 10.0, 'fourier_order': 5.0}","[{'Month': Timestamp('2023-08-01 00:00:00'), 'forecast': 4167786.651412356, 'Weight Sold': 5203498.6099999985}, {'Month': Timestamp('2023-09-01 00:00:00'), 'forecast': 6877467.594393919, 'Weight Sold': 6253743.6499999985}, {'Month': Timestamp('2023-10-01 00:00:00'), 'forecast': 6400589.449853037, 'Weight Sold': 2516436.0999999996}, {'Month': Timestamp('2023-11-01 00:00:00'), 'forecast': 8682229.448581735, 'Weight Sold': 3704247.7699999996}, {'Month': Timestamp('2023-12-01 00:00:00'), 'forecast': 11785312.844902137, 'Weight Sold': 4233031.039999999}, {'Month': Timestamp('2024-01-01 00:00:00'), 'forecast': 9940663.899643552, 'Weight Sold': 2802873.389999999}]",,4201940.540993671,1.2528128872866007,4988548.444147777,-13.611822697250638,3856703.221464457
15,prophet_Weight Consumed_2_20250707165223,prophet,Weight Consumed,,"{'changepoint_prior_scale': [0.5], 'seasonality_prior_scale': [10], 'fourier_order': [5]}",2,True,"['Oil Price Lag3', 'Weight Sold']",True,2022-01-01 00:00:00,2025-01-01 00:00:00,"{'changepoint_prior_scale': 0.5, 'seasonality_prior_scale': 10.0, 'fourier_order': 5.0}","[{'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 3083368.1126419283, 'Weight Consumed': 4016814.0648351647}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 1875882.404273402, 'Weight Consumed': 4524790.166522367}]",,1791176.8572211007,0.40890289158087906,1985954.893567419,-60.138135493824045,-1791176.8572211007
16,prophet_Weight Consumed_2_20250707165224,prophet,Weight Consumed,,"{'changepoint_prior_scale': [0.5], 'seasonality_prior_scale': [10], 'fourier_order': [5]}",2,True,['Oil Price Lag3'],True,2022-01-01 00:00:00,2025-01-01 00:00:00,"{'changepoint_prior_scale': 0.5, 'seasonality_prior_scale': 10.0, 'fourier_order': 5.0}","[{'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 2837165.3391870987, 'Weight Consumed': 4016814.0648351647}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 1783093.729681056, 'Weight Consumed': 4524790.166522367}]",,1960672.5812446885,0.4498027827940765,2110505.9189340654,-68.0472805633984,-1960672.5812446885
17,prophet_Weight Consumed_2_20250707165225,prophet,Weight Consumed,,"{'changepoint_prior_scale': [0.5], 'seasonality_prior_scale': [10], 'fourier_order': [5]}",2,True,['Weight Sold'],True,2022-01-01 00:00:00,2025-01-01 00:00:00,"{'changepoint_prior_scale': 0.5, 'seasonality_prior_scale': 10.0, 'fourier_order': 5.0}","[{'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 3333583.4005623143, 'Weight Consumed': 4016814.0648351647}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 2071980.4501021605, 'Weight Consumed': 4524790.166522367}]",,1568020.1903465283,0.35608760605131695,1800427.6777432763,-49.24869542138073,-1568020.1903465283
18,prophet_Weight Consumed_4_20250707165225,prophet,Weight Consumed,,"{'changepoint_prior_scale': [0.5], 'seasonality_prior_scale': [10], 'fourier_order': [5]}",4,True,"['Oil Price Lag3', 'Weight Sold']",True,2022-01-01 00:00:00,2025-01-01 00:00:00,"{'changepoint_prior_scale': 0.5, 'seasonality_prior_scale': 10.0, 'fourier_order': 5.0}","[{'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 5060108.708051574, 'Weight Consumed': 4113359.161250514}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 4122117.622403997, 'Weight Consumed': 3613639.3564102566}, {'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 3587531.9704242353, 'Weight Consumed': 4016814.0648351647}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 2405146.0692675915, 'Weight Consumed': 4524790.166522367}]",,1001038.5011151264,0.23654951684547718,1207482.8225449896,-12.89328389794241,-273424.594717726
19,prophet_Weight Consumed_4_20250707165226,prophet,Weight Consumed,,"{'changepoint_prior_scale': [0.5], 'seasonality_prior_scale': [10], 'fourier_order': [5]}",4,True,['Oil Price Lag3'],True,2022-01-01 00:00:00,2025-01-01 00:00:00,"{'changepoint_prior_scale': 0.5, 'seasonality_prior_scale': 10.0, 'fourier_order': 5.0}","[{'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 4557419.634581775, 'Weight Consumed': 4113359.161250514}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 3808680.1309376005, 'Weight Consumed': 3613639.3564102566}, {'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 3029169.7125115106, 'Weight Consumed': 4016814.0648351647}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 2005635.883925117, 'Weight Consumed': 4524790.166522367}]",,1036474.9706948773,0.24113792844735285,1374482.6548476599,-17.002031408254314,-716924.3467655746
20,prophet_Weight Consumed_4_20250707165226,prophet,Weight Consumed,,"{'changepoint_prior_scale': [0.5], 'seasonality_prior_scale': [10], 'fourier_order': [5]}",4,True,['Weight Sold'],True,2022-01-01 00:00:00,2025-01-01 00:00:00,"{'changepoint_prior_scale': 0.5, 'seasonality_prior_scale': 10.0, 'fourier_order': 5.0}","[{'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 5161846.166123454, 'Weight Consumed': 4113359.161250514}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 4345820.597801737, 'Weight Consumed': 3613639.3564102566}, {'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 3953393.5615730057, 'Weight Consumed': 4016814.0648351647}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 2720017.823807072, 'Weight Consumed': 4524790.166522367}]",,912215.2730604686,0.21804149762435848,1106417.613166145,-10.664903468450007,-21881.149928258383
21,prophet_Weight Consumed_6_20250707165227,prophet,Weight Consumed,,"{'changepoint_prior_scale': [0.5], 'seasonality_prior_scale': [10], 'fourier_order': [5]}",6,True,"['Oil Price Lag3', 'Weight Sold']",True,2022-01-01 00:00:00,2025-01-01 00:00:00,"{'changepoint_prior_scale': 0.5, 'seasonality_prior_scale': 10.0, 'fourier_order': 5.0}","[{'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 3736885.8598526036, 'Weight Consumed': 3979700.644631757}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 2261265.114375271, 'Weight Consumed': 4181858.2482517483}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 4325314.488318356, 'Weight Consumed': 4113359.161250514}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 3279266.4328503534, 'Weight Consumed': 3613639.3564102566}, {'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 2584283.9589765193, 'Weight Consumed': 4016814.0648351647}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 1495704.5534596913, 'Weight Consumed': 4524790.166522367}]",,1195225.3147007828,0.28173602668239034,1588073.753206376,-33.35493604158104,-1124573.5390115022
22,prophet_Weight Consumed_6_20250707165228,prophet,Weight Consumed,,"{'changepoint_prior_scale': [0.5], 'seasonality_prior_scale': [10], 'fourier_order': [5]}",6,True,['Oil Price Lag3'],True,2022-01-01 00:00:00,2025-01-01 00:00:00,"{'changepoint_prior_scale': 0.5, 'seasonality_prior_scale': 10.0, 'fourier_order': 5.0}","[{'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 4159576.3456056286, 'Weight Consumed': 3979700.644631757}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 2671544.273187985, 'Weight Consumed': 4181858.2482517483}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 4014427.0253680376, 'Weight Consumed': 4113359.161250514}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 3251875.623544532, 'Weight Consumed': 3613639.3564102566}, {'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 2302680.741619844, 'Weight Consumed': 4016814.0648351647}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 1499452.7005564275, 'Weight Consumed': 4524790.166522367}]",,1148392.7223278494,0.2709787214297686,1556972.7020586762,-32.022489050233986,-1088434.1553365588
23,prophet_Weight Consumed_6_20250707165228,prophet,Weight Consumed,,"{'changepoint_prior_scale': [0.5], 'seasonality_prior_scale': [10], 'fourier_order': [5]}",6,True,['Weight Sold'],True,2022-01-01 00:00:00,2025-01-01 00:00:00,"{'changepoint_prior_scale': 0.5, 'seasonality_prior_scale': 10.0, 'fourier_order': 5.0}","[{'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 4162278.726675469, 'Weight Consumed': 3979700.644631757}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 2874081.9155905386, 'Weight Consumed': 4181858.2482517483}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 4826060.362930737, 'Weight Consumed': 4113359.161250514}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 4017317.359523997, 'Weight Consumed': 3613639.3564102566}, {'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 3542896.431818067, 'Weight Consumed': 4016814.0648351647}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 2392016.415847172, 'Weight Consumed': 4524790.166522367}]",,868904.1671985298,0.20548575891642615,1094519.2567088958,-15.319040565320432,-435918.40491930436
24,prophet_Weight Consumed_2_20250707165229,prophet,Weight Consumed,,"{'changepoint_prior_scale': [0.5], 'seasonality_prior_scale': [10], 'fourier_order': [5]}",2,True,"['Oil Price Lag3', 'Weight Sold']",True,2022-01-01 00:00:00,2024-10-01 00:00:00,"{'changepoint_prior_scale': 0.5, 'seasonality_prior_scale': 10.0, 'fourier_order': 5.0}","[{'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 2262460.8033257136, 'Weight Consumed': 4181858.2482517483}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 4179594.94789813, 'Weight Consumed': 4113359.161250514}]",,992816.6157868253,0.23754227513084583,1358026.827979002,-1571.1975837844166,-926580.8291392094
25,prophet_Weight Consumed_2_20250707165229,prophet,Weight Consumed,,"{'changepoint_prior_scale': [0.5], 'seasonality_prior_scale': [10], 'fourier_order': [5]}",2,True,['Oil Price Lag3'],True,2022-01-01 00:00:00,2024-10-01 00:00:00,"{'changepoint_prior_scale': 0.5, 'seasonality_prior_scale': 10.0, 'fourier_order': 5.0}","[{'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 2419186.322452052, 'Weight Consumed': 4181858.2482517483}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 3675358.9789849548, 'Weight Consumed': 4113359.161250514}]",,1100336.0540326277,0.2639934116949445,1284300.6808506863,-1405.1247447202234,-1100336.0540326277
26,prophet_Weight Consumed_2_20250707165230,prophet,Weight Consumed,,"{'changepoint_prior_scale': [0.5], 'seasonality_prior_scale': [10], 'fourier_order': [5]}",2,True,['Weight Sold'],True,2022-01-01 00:00:00,2024-10-01 00:00:00,"{'changepoint_prior_scale': 0.5, 'seasonality_prior_scale': 10.0, 'fourier_order': 5.0}","[{'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 2596935.676036039, 'Weight Consumed': 4181858.2482517483}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 4440063.856963029, 'Weight Consumed': 4113359.161250514}]",,955813.6339641123,0.22921243537739236,1144271.715572719,-1115.2173057054843,-629108.9382515971
27,prophet_Weight Consumed_4_20250707165230,prophet,Weight Consumed,,"{'changepoint_prior_scale': [0.5], 'seasonality_prior_scale': [10], 'fourier_order': [5]}",4,True,"['Oil Price Lag3', 'Weight Sold']",True,2022-01-01 00:00:00,2024-10-01 00:00:00,"{'changepoint_prior_scale': 0.5, 'seasonality_prior_scale': 10.0, 'fourier_order': 5.0}","[{'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 4810109.84709704, 'Weight Consumed': 4973823.773896691}, {'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 3649559.2984388284, 'Weight Consumed': 3979700.644631757}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 2172681.282868767, 'Weight Consumed': 4181858.2482517483}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 4232447.141910495, 'Weight Consumed': 4113359.161250514}]",,655530.0547588855,0.15631842596706433,1023079.8580337556,-5.9222426728300155,-595986.0644288949
28,prophet_Weight Consumed_4_20250707165231,prophet,Weight Consumed,,"{'changepoint_prior_scale': [0.5], 'seasonality_prior_scale': [10], 'fourier_order': [5]}",4,True,['Oil Price Lag3'],True,2022-01-01 00:00:00,2024-10-01 00:00:00,"{'changepoint_prior_scale': 0.5, 'seasonality_prior_scale': 10.0, 'fourier_order': 5.0}","[{'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 4547778.28599949, 'Weight Consumed': 4973823.773896691}, {'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 3918239.083467857, 'Weight Consumed': 3979700.644631757}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 2408446.7671716847, 'Weight Consumed': 4181858.2482517483}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 3701772.323219791, 'Weight Consumed': 4113359.161250514}]",,668126.342042972,0.15630872445747887,935372.1569146932,-4.786242455874425,-668126.342042972
29,prophet_Weight Consumed_4_20250707165232,prophet,Weight Consumed,,"{'changepoint_prior_scale': [0.5], 'seasonality_prior_scale': [10], 'fourier_order': [5]}",4,True,['Weight Sold'],True,2022-01-01 00:00:00,2024-10-01 00:00:00,"{'changepoint_prior_scale': 0.5, 'seasonality_prior_scale': 10.0, 'fourier_order': 5.0}","[{'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 5136135.042419708, 'Weight Consumed': 4973823.773896691}, {'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 4244870.214475966, 'Weight Consumed': 3979700.644631757}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 2962989.680732173, 'Weight Consumed': 4181858.2482517483}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 4945283.493888423, 'Weight Consumed': 4113359.161250514}]",,619568.4346311776,0.14824469593904957,754055.4569763363,-2.760402438294932,10134.150871389895
